year,month,day,week,high_temp_2,high_temp_1,average,actual
2016,06,30,Thu,35,36,32.4,28
2016,07,01,Fri,36,28,33.8,35
2016,07,02,Sat,28,35,33.2,36
2016,07,03,Sun,35,36,32.4,35
2016,07,04,Mon,36,35,32.0,35
2016,07,05,Tue,35,35,32.0,35
2016,07,06,Wed,35,35,32.1,33
2016,07,07,Thu,35,33,33.8,32
2016,07,08,Fri,33,32,32.5,35
2016,07,09,Sat,32,35,30.9,36
2016,07,10,Sun,35,36,31.7,33
2016,07,11,Mon,36,33,31.9,32
2016,07,12,Tue,33,32,32.7,31
2016,07,13,Wed,32,31,34.0,30
2016,07,14,Thu,31,30,32.4,24
2016,07,15,Fri,30,24,33.7,33
2016,07,16,Sat,24,33,33.7,35
2016,07,17,Sun,33,35,32.2,35
2016,07,18,Mon,35,35,31.1,28
2016,07,19,Tue,35,28,33.3,29
2016,07,20,Wed,28,29,34.7,33
2016,07,21,Thu,29,33,33.4,34
2016,07,22,Fri,33,34,32.4,34
2016,07,23,Sat,34,34,33.6,34
2016,07,24,Sun,34,34,33.7,35
2016,07,25,Mon,34,35,34.9,30
2016,07,26,Tue,35,30,34.4,31
2016,07,27,Wed,30,31,36.0,35
2016,07,28,Thu,31,35,35.2,37
2016,07,29,Fri,35,37,32.4,38
2016,07,30,Sat,37,38,34.3,34
2016,07,31,Sun,38,34,33.9,34
2016,08,01,Mon,34,34,33.0,34
2016,08,02,Tue,34,34,33.1,33
2016,08,03,Wed,34,33,33.3,33
2016,08,04,Thu,33,33,32.7,31
2016,08,05,Fri,33,31,33.8,32
2016,08,06,Sat,31,32,32.0,30
2016,08,07,Sun,32,30,30.2,30
2016,08,08,Mon,30,30,31.5,30
2016,08,09,Tue,30,30,31.7,31
2016,08,10,Wed,30,31,33.5,33
2016,08,11,Thu,31,33,33.3,34
2016,08,12,Fri,33,34,33.2,36
2016,08,13,Sat,34,36,33.6,37
2016,08,14,Sun,36,37,32.9,38
2016,08,15,Mon,37,38,33.6,38
2016,08,16,Tue,38,38,32.2,37
2016,08,17,Wed,38,37,31.2,37
2016,08,18,Thu,37,37,30.4,37
2016,08,19,Fri,37,37,30.6,37
2016,08,20,Sat,37,37,30.4,37
2016,08,21,Sun,37,37,30.2,35
2016,08,22,Mon,37,35,29.7,35
2016,08,23,Tue,35,35,30.2,35
2016,08,24,Wed,35,35,31.7,35
2016,08,25,Thu,35,35,29.8,27
2016,08,26,Fri,35,27,29.6,24
2016,08,27,Sat,27,24,30.4,29
2016,08,28,Sun,24,29,30.6,31
2016,08,29,Mon,29,31,30.9,30
2016,08,30,Tue,31,30,29.2,28
2016,08,31,Wed,30,28,29.2,31
2016,09,01,Thu,28,31,27.8,33
2016,09,02,Fri,31,33,28.9,33
2016,09,03,Sat,33,33,28.9,30
2016,09,04,Sun,33,30,28.3,31
2016,09,05,Mon,30,31,26.7,29
2016,09,06,Tue,31,29,27.7,26
2016,09,07,Wed,29,26,28.1,28
2016,09,08,Thu,26,28,26.8,31
2016,09,09,Fri,28,31,25.0,27
2016,09,10,Sat,31,27,25.0,29
2016,09,11,Sun,27,29,25.7,30
2016,09,12,Mon,29,30,26.2,25
2016,09,13,Tue,30,25,24.6,26
2016,09,14,Wed,25,26,24.2,27
2016,09,15,Thu,26,27,25.1,27
2016,09,16,Fri,27,27,23.6,29
2016,09,17,Sat,27,29,24.1,29
2016,09,18,Sun,29,29,24.4,24
2016,09,19,Mon,29,24,23.5,20
2016,09,20,Tue,24,20,24.5,21
2016,09,21,Wed,20,21,25.3,27
2016,09,22,Thu,21,27,25.0,28
2016,09,23,Fri,27,28,24.6,27
2016,09,24,Sat,28,27,24.0,24
2016,09,25,Sun,27,24,23.1,27
2016,09,26,Mon,24,27,23.5,24
2016,09,27,Tue,27,24,22.4,23
2016,09,28,Wed,24,23,23.7,24
2016,09,29,Thu,23,24,24.8,21
2016,09,30,Fri,24,21,24.5,25
2016,10,01,Sat,21,25,23.7,27
2016,10,02,Sun,25,27,23.3,29
2016,10,03,Mon,27,29,22.2,30
2016,10,04,Tue,29,30,21.2,23
2016,10,05,Wed,30,23,21.8,20
2016,10,06,Thu,23,20,20.6,18
2016,10,07,Fri,20,18,21.5,17
2016,10,08,Sat,18,17,20.6,20
2016,10,09,Sun,17,20,20.5,18
2016,10,10,Mon,20,18,20.7,18
2016,10,11,Tue,18,18,19.5,18
2016,10,12,Wed,18,18,20.0,18
2016,10,13,Thu,18,18,19.8,18
2016,10,14,Fri,18,18,20.1,18
2016,10,15,Sat,18,18,17.9,18
2016,10,16,Sun,18,18,19.1,20
2016,10,17,Mon,18,20,20.3,23
2016,10,18,Tue,20,23,20.4,24
2016,10,19,Wed,23,24,20.6,24
2016,10,20,Thu,24,24,20.2,23
2016,10,21,Fri,24,23,20.0,20
2016,10,22,Sat,23,20,19.9,16
2016,10,23,Sun,20,16,19.5,15
2016,10,24,Mon,16,15,17.6,13
2016,10,25,Tue,15,13,17.5,15
2016,10,26,Wed,13,15,16.3,12
2016,10,27,Thu,15,12,16.0,11
2016,10,28,Fri,12,11,16.0,10
2016,10,29,Sat,11,10,15.6,14
2016,10,30,Sun,10,14,16.0,12
2016,10,31,Mon,14,12,15.8,14
2016,11,01,Tue,12,14,16.2,12
2016,11,02,Wed,14,12,17.4,18
2016,11,03,Thu,12,18,17.0,18
2016,11,04,Fri,18,18,14.9,20
2016,11,05,Sat,18,20,15.9,20
2016,11,06,Sun,20,20,14.6,14
2016,11,07,Mon,20,14,14.3,13
2016,11,08,Tue,14,13,14.6,10
2016,11,09,Wed,13,10,14.3,12
2016,11,10,Thu,10,12,13.4,14
2016,11,11,Fri,12,14,14.1,17
2016,11,12,Sat,14,17,13.4,18
2016,11,13,Sun,17,18,14.0,17
2016,11,14,Mon,18,17,13.8,17
2016,11,15,Tue,17,17,13.1,15
2016,11,16,Wed,17,15,12.9,15
2016,11,17,Thu,15,15,12.0,12
2016,11,18,Fri,15,12,12.2,16
2016,11,19,Sat,12,16,12.7,15
2016,11,20,Sun,16,15,12.1,13
2016,11,21,Mon,15,13,11.1,8
2016,11,22,Tue,13,8,10.3,2
2016,11,23,Wed,8,2,10.4,2
2016,11,24,Thu,2,2,9.7,3
2016,11,25,Fri,2,3,10.7,6
2016,11,26,Sat,3,6,11.1,12
2016,11,27,Sun,6,12,10.2,13
2016,11,28,Mon,12,13,9.8,9
2016,11,29,Tue,13,9,9.3,11
2016,11,30,Wed,9,11,9.7,14
2016,12,01,Thu,11,14,9.7,12
2016,12,02,Fri,14,12,9.8,10
2016,12,03,Sat,12,10,9.7,13
2016,12,04,Sun,10,13,9.1,16
2016,12,05,Mon,13,16,8.6,13
2016,12,06,Tue,16,13,8.7,11
2016,12,07,Wed,13,11,8.2,11
2016,12,08,Thu,11,11,8.6,14
2016,12,09,Fri,11,14,7.1,9
2016,12,10,Sat,14,9,7.3,8
2016,12,11,Sun,9,8,6.4,7
2016,12,12,Mon,8,7,6.2,7
2016,12,13,Tue,7,7,6.6,10
2016,12,14,Wed,7,10,6.6,10
2016,12,15,Thu,10,10,6.8,9
2016,12,16,Fri,10,9,7.4,10
2016,12,17,Sat,9,10,6.9,10
2016,12,18,Sun,10,10,7.1,9
2016,12,19,Mon,10,9,6.9,9
2016,12,20,Tue,9,9,6.1,6
2016,12,21,Wed,9,6,5.6,7
2016,12,22,Thu,6,7,6.7,10
2016,12,23,Fri,7,10,5.7,9
2016,12,24,Sat,10,9,5.6,7
2016,12,26,Mon,9,7,6.6,7
2016,12,27,Tue,7,7,6.3,7
2016,12,28,Wed,7,7,5.7,5
2016,12,29,Thu,7,5,6.2,5
2016,12,30,Fri,5,5,6.6,6
2016,12,31,Sat,5,6,6.2,8
2017,01,01,Sun,6,8,5.9,7
2017,01,02,Mon,8,7,5.1,8
2017,01,03,Tue,7,8,4.9,8
2017,01,04,Wed,8,8,5.0,9
2017,01,05,Thu,8,9,3.4,6
2017,01,06,Fri,9,6,2.2,5
2017,01,07,Sat,6,5,4.6,6
2017,01,08,Sun,5,6,3.2,6
2017,01,09,Mon,6,6,3.5,5
2017,01,10,Tue,6,5,4.0,4
2017,01,11,Wed,5,4,5.3,7
2017,01,12,Thu,4,7,5.4,8
2017,01,13,Fri,7,8,5.1,8
2017,01,14,Sat,8,8,4.9,7
2017,01,15,Sun,8,7,4.4,5
2017,01,16,Mon,7,5,4.5,4
2017,01,17,Tue,5,4,5.4,5
2017,01,18,Wed,4,5,4.8,5
2017,01,19,Thu,5,5,5.9,4
2017,01,20,Fri,5,4,5.3,3
2017,01,21,Sat,4,3,6.3,7
2017,01,22,Sun,3,7,7.8,8
2017,01,23,Mon,7,8,5.9,8
2017,01,24,Tue,8,8,4.4,8
2017,01,25,Wed,8,8,6.0,9
2017,01,26,Thu,8,9,4.8,7
2017,01,27,Fri,9,7,4.9,7
2017,01,28,Sat,7,7,5.9,6
2017,01,29,Sun,7,6,5.9,4
2017,01,30,Mon,6,4,5.7,4
2017,01,31,Tue,4,4,5.8,3
2017,02,01,Wed,4,3,6.0,6
2017,02,02,Thu,3,6,7.3,6
2017,02,03,Fri,6,6,8.1,8
2017,02,04,Sat,6,8,9.1,9
2017,02,05,Sun,8,9,8.0,11
2017,02,06,Mon,9,11,6.7,6
2017,02,07,Tue,11,6,6.2,3
2017,02,08,Wed,6,3,6.1,5
2017,02,09,Thu,3,5,5.8,5
2017,02,10,Fri,5,5,6.2,7
2017,02,11,Sat,5,7,7.7,9
2017,02,12,Sun,7,9,8.2,12
2017,02,13,Mon,9,12,8.9,12
2017,02,14,Tue,12,12,7.8,13
2017,02,15,Wed,12,13,8.1,15
2017,02,16,Thu,13,15,8.0,15
2017,02,17,Fri,15,15,7.5,14
2017,02,18,Sat,15,14,7.9,17
2017,02,19,Sun,14,17,10.3,18
2017,02,20,Mon,17,18,9.3,11
2017,02,21,Tue,18,11,9.0,2
2017,02,22,Wed,11,2,9.8,7
2017,02,23,Thu,2,7,11.8,8
2017,02,24,Fri,7,8,12.9,11
2017,02,25,Sat,8,11,12.4,11
2017,02,26,Sun,11,11,11.2,14
2017,02,27,Mon,11,14,10.3,13
2017,02,28,Tue,14,13,10.7,13
2017,03,01,Wed,13,13,11.1,12
2017,03,02,Thu,13,12,11.3,14
2017,03,03,Fri,12,14,13.4,16
2017,03,05,Sun,14,16,12.9,14
2017,03,06,Mon,16,14,13.1,13
2017,03,07,Tue,14,13,13.6,13
2017,03,08,Wed,13,13,14.0,13
2017,03,09,Thu,13,13,14.5,14
2017,03,10,Fri,13,14,13.5,14
2017,03,11,Sat,14,14,15.4,14
2017,03,12,Sun,14,14,16.5,8
2017,03,13,Mon,14,8,15.6,3
2017,03,14,Tue,8,3,16.2,10
2017,03,15,Wed,3,10,16.0,8
2017,03,16,Thu,10,8,16.7,12
2017,03,17,Fri,8,12,17.2,12
2017,03,18,Sat,12,12,17.7,13
2017,03,19,Sun,12,13,17.0,11
2017,03,20,Mon,13,11,17.6,18
2017,03,21,Tue,11,18,16.1,16
2017,03,22,Wed,18,16,17.0,16
2017,03,23,Thu,16,16,17.1,12
2017,03,24,Fri,16,12,17.7,16
2017,03,25,Sat,12,16,19.0,16
2017,03,26,Sun,16,16,20.3,19
2017,03,27,Mon,16,19,19.9,20
2017,03,28,Tue,19,20,21.9,21
2017,03,29,Wed,20,21,22.2,18
2017,03,30,Thu,21,18,21.0,14
2017,03,31,Fri,18,14,21.8,20
2017,04,01,Sat,14,20,21.1,20
2017,04,02,Sun,20,20,19.9,20
2017,04,03,Mon,20,20,19.5,17
2017,04,04,Tue,20,17,19.3,21
2017,04,05,Wed,17,21,19.4,22
2017,04,06,Thu,21,22,19.4,23
2017,04,07,Fri,22,23,21.3,22
2017,04,08,Sat,23,22,22.7,18
2017,04,09,Sun,22,18,21.9,13
2017,04,10,Mon,18,13,20.1,14
2017,04,11,Tue,13,14,21.3,21
2017,04,12,Wed,14,21,19.7,23
2017,04,13,Thu,21,23,22.2,26
2017,04,14,Fri,23,26,24.0,27
2017,04,15,Sat,26,27,24.5,24
2017,04,16,Sun,27,24,24.6,19
2017,04,17,Mon,24,19,25.3,28
2017,04,18,Tue,19,28,24.3,29
2017,04,19,Wed,28,29,23.1,19
2017,04,20,Thu,29,19,20.3,22
2017,04,21,Fri,19,22,22.8,21
2017,04,22,Sat,22,21,23.5,25
2017,04,23,Sun,21,25,24.3,28
2017,04,24,Mon,25,28,25.1,30
2017,04,25,Tue,28,30,25.5,22
2017,04,26,Wed,30,22,26.4,22
2017,04,27,Thu,22,22,26.3,23
2017,04,28,Fri,22,23,26.8,28
2017,04,29,Sat,23,28,28.7,29
2017,04,30,Sun,28,29,27.8,30
2017,05,01,Mon,29,30,26.5,30
2017,05,02,Tue,30,30,26.2,27
2017,05,03,Wed,30,27,25.8,16
2017,05,04,Thu,27,16,27.1,24
2017,05,05,Fri,16,24,26.7,20
2017,05,06,Sat,24,20,25.2,23
2017,05,07,Sun,20,23,24.6,22
2017,05,08,Mon,23,22,26.2,28
2017,05,09,Tue,22,28,25.8,29
2017,05,10,Wed,28,29,25.7,28
2017,05,11,Thu,29,28,27.4,31
2017,05,12,Fri,28,31,26.7,33
2017,05,13,Sat,31,33,26.6,33
2017,05,14,Sun,33,33,25.6,24
2017,05,15,Mon,33,24,28.1,24
2017,05,16,Tue,24,24,28.4,30
2017,05,17,Wed,24,30,28.9,33
2017,05,18,Thu,30,33,29.5,29
2017,05,19,Fri,33,29,29.8,31
2017,05,20,Sat,29,31,28.1,31
2017,05,21,Sun,31,31,28.0,30
2017,05,22,Mon,31,30,27.8,24
2017,05,23,Tue,30,24,28.6,27
2017,05,24,Wed,24,27,27.4,28
2017,05,25,Thu,27,28,28.5,30
2017,05,26,Fri,28,30,29.0,32
2017,05,27,Sat,30,32,28.8,35
2017,05,28,Sun,32,35,27.8,36
2017,05,29,Mon,35,36,27.7,29
2017,05,30,Tue,36,29,29.1,33
2017,05,31,Wed,29,33,29.4,34
2017,06,01,Thu,33,34,30.7,35
2017,06,02,Fri,34,35,31.3,35
2017,06,03,Sat,35,35,31.3,28
2017,06,04,Sun,35,28,30.3,17
2017,06,05,Mon,28,17,30.0,19
2017,06,06,Tue,17,19,33.1,30
2017,06,07,Wed,19,30,32.6,31
2017,06,08,Thu,30,31,30.9,26
2017,06,09,Fri,31,26,29.4,26
2017,06,10,Sat,26,26,33.2,31
2017,06,11,Sun,26,31,32.7,31
2017,06,12,Mon,31,31,32.4,31
2017,06,13,Tue,31,31,33.0,32
2017,06,14,Wed,31,32,33.3,30
2017,06,15,Thu,32,30,31.8,30
2017,06,16,Fri,30,30,31.3,33
2017,06,17,Sat,30,33,32.1,33
2017,06,18,Sun,33,33,32.3,33
2017,06,19,Mon,33,33,32.5,33
2017,06,20,Tue,33,33,30.2,32
2017,06,21,Wed,33,32,29.6,30
2017,06,22,Thu,32,30,30.4,35
2017,06,23,Fri,30,35,31.7,35
2017,06,24,Sat,35,35,30.1,33
2017,06,25,Sun,35,33,32.2,35
2017,06,26,Mon,33,35,30.4,35
2017,06,27,Tue,35,35,30.7,37
2017,06,28,Wed,35,37,31.1,37
2017,06,29,Thu,37,37,32.7,35
2017,06,30,Fri,37,35,32.4,32
2017,07,01,Sat,35,32,33.8,36
2017,07,02,Sun,32,36,33.2,37
2017,07,03,Mon,36,37,32.4,37
2017,07,04,Tue,37,37,32.0,37
2017,07,05,Wed,37,37,32.0,29
2017,07,06,Thu,37,29,32.1,26
2017,07,07,Fri,29,26,33.8,35
2017,07,08,Sat,26,35,32.5,37
2017,07,09,Sun,35,37,30.9,37
2017,07,10,Mon,37,37,31.7,38
2017,07,11,Tue,37,38,31.9,40
2017,07,12,Wed,38,40,32.7,40
2017,07,13,Thu,40,40,34.0,39
2017,07,14,Fri,40,39,32.4,38
2017,07,15,Sat,39,38,33.7,36
2017,07,16,Sun,38,36,33.7,33
2017,07,17,Mon,36,33,32.2,36
2017,07,18,Tue,33,36,31.1,35
2017,07,19,Wed,36,35,33.3,40
2017,07,20,Thu,35,40,34.7,40
2017,07,21,Fri,40,40,33.4,41
2017,07,22,Sat,40,41,32.4,40
2017,07,23,Sun,41,40,33.6,39
2017,07,24,Mon,40,39,33.7,40
2017,07,25,Tue,39,40,34.9,40
2017,07,26,Wed,40,40,34.4,40
2017,07,27,Thu,40,40,36.0,40
2017,07,28,Fri,40,40,35.2,31
2017,07,29,Sat,40,31,32.4,25
2017,07,30,Sun,31,25,34.3,31
2017,07,31,Mon,25,31,33.9,33
2017,08,01,Tue,31,33,33.0,33
2017,08,02,Wed,33,33,33.1,35
2017,08,03,Thu,33,35,33.3,39
2017,08,04,Fri,35,39,32.7,38
2017,08,05,Sat,39,38,33.8,39
2017,08,06,Sun,38,39,32.0,35
2017,08,07,Mon,39,35,30.2,25
2017,08,08,Tue,35,25,31.5,33
2017,08,09,Wed,25,33,31.7,36
2017,08,10,Thu,33,36,33.5,36
2017,08,11,Fri,36,36,33.3,34
2017,08,12,Sat,36,34,33.2,34
2017,08,13,Sun,34,34,33.6,34
2017,08,14,Mon,34,34,32.9,32
2017,08,15,Tue,34,32,33.6,36
2017,08,16,Wed,32,36,32.2,36
2017,08,17,Thu,36,36,31.2,36
2017,08,18,Fri,36,36,30.4,33
2017,08,19,Sat,36,33,30.6,30
2017,08,20,Sun,33,30,30.4,30
2017,08,21,Mon,30,30,30.2,30
2017,08,22,Tue,30,30,29.7,31
2017,08,23,Wed,30,31,30.2,28
2017,08,24,Thu,31,28,31.7,31
2017,08,25,Fri,28,31,29.8,28
2017,08,26,Sat,31,28,29.6,27
2017,08,27,Sun,28,27,30.4,30
2017,08,28,Mon,27,30,30.6,25
2017,08,29,Tue,30,25,30.9,20
2017,08,30,Wed,25,20,29.2,18
2017,08,31,Thu,20,18,29.2,24
2017,09,01,Fri,18,24,27.8,24
2017,09,02,Sat,24,24,28.9,25
2017,09,03,Sun,24,25,28.9,21
2017,09,04,Mon,25,21,28.3,21
2017,09,05,Tue,21,21,26.7,20
2017,09,06,Wed,21,20,27.7,27
2017,09,07,Thu,20,27,28.1,29
2017,09,08,Fri,27,29,26.8,26
2017,09,09,Sat,29,26,25.0,22
2017,09,10,Sun,26,22,25.0,27
2017,09,11,Mon,22,27,25.7,28
2017,09,12,Tue,27,28,26.2,29
2017,09,13,Wed,28,29,24.6,29
2017,09,14,Thu,29,29,24.2,26
2017,09,15,Fri,29,26,25.1,26
2017,09,16,Sat,26,26,23.6,24
2017,09,17,Sun,26,24,24.1,28
2017,09,18,Mon,24,28,24.4,29
2017,09,19,Tue,28,29,23.5,28
2017,09,20,Wed,29,28,24.5,30
2017,09,21,Thu,28,30,25.3,30
2017,09,22,Fri,30,30,25.0,27
2017,09,23,Sat,30,27,24.6,27
2017,09,24,Sun,27,27,24.0,25
2017,09,25,Mon,27,25,23.1,21
2017,09,26,Tue,25,21,23.5,20
2017,09,27,Wed,21,20,22.4,19
2017,09,28,Thu,20,19,23.7,25
2017,09,29,Fri,19,25,24.8,23
2017,09,30,Sat,25,23,24.5,22
2017,10,01,Sun,23,22,23.7,22
2017,10,02,Mon,22,22,23.3,21
2017,10,03,Tue,22,21,22.2,15
2017,10,04,Wed,21,15,21.2,13
2017,10,05,Thu,15,13,21.8,18
2017,10,06,Fri,13,18,20.6,20
2017,10,07,Sat,18,20,21.5,21
2017,10,08,Sun,20,21,20.6,21
2017,10,09,Mon,21,21,20.5,15
2017,10,10,Tue,21,15,20.7,12
2017,10,11,Wed,15,12,19.5,9
2017,10,12,Thu,12,9,20.0,18
2017,10,13,Fri,9,18,19.8,15
2017,10,14,Sat,18,15,20.1,14
2017,10,15,Sun,15,14,17.9,13
2017,10,16,Mon,14,13,19.1,13
2017,10,17,Tue,13,13,20.3,17
2017,10,18,Wed,13,17,20.4,17
2017,10,19,Thu,17,17,20.6,20
2017,10,20,Fri,17,20,20.2,20
2017,10,21,Sat,20,20,20.0,19
2017,10,22,Sun,20,19,19.9,20
2017,10,23,Mon,19,20,19.5,20
2017,10,24,Tue,20,20,17.6,19
2017,10,25,Wed,20,19,17.5,16
2017,10,26,Thu,19,16,16.3,9
2017,10,27,Fri,16,9,16.0,9
2017,10,28,Sat,9,9,16.0,12
2017,10,29,Sun,9,12,15.6,8
2017,10,30,Mon,12,8,16.0,13
2017,10,31,Tue,8,13,15.8,14
2017,11,01,Wed,13,14,16.2,19
2017,11,02,Thu,14,19,17.4,22
2017,11,03,Fri,19,22,17.0,21
2017,11,04,Sat,22,21,14.9,14
2017,11,05,Sun,21,14,15.9,19
2017,11,06,Mon,14,19,14.6,19
2017,11,07,Tue,19,19,14.3,20
2017,11,08,Wed,19,20,14.6,20
2017,11,09,Thu,20,20,14.3,16
2017,11,10,Fri,20,16,13.4,13
2017,11,11,Sat,16,13,14.1,11
2017,11,12,Sun,13,11,13.4,12
2017,11,13,Mon,11,12,14.0,15
2017,11,14,Tue,12,15,13.8,12
2017,11,15,Wed,15,12,13.1,12
2017,11,16,Thu,12,12,12.9,12
2017,11,17,Fri,12,12,12.0,13
2017,11,18,Sat,12,13,12.2,8
2017,11,19,Sun,13,8,12.7,7
2017,11,20,Mon,8,7,12.1,10
2017,11,21,Tue,7,10,11.1,11
2017,11,22,Wed,10,11,10.3,10
2017,11,23,Thu,11,10,10.4,12
2017,11,24,Fri,10,12,9.7,12
2017,11,25,Sat,12,12,10.7,14
2017,11,26,Sun,12,14,11.1,14
2017,11,27,Mon,14,14,10.2,8
2017,11,28,Tue,14,8,9.8,12
2017,11,29,Wed,8,12,9.3,7
2017,11,30,Thu,12,7,9.7,9
2017,12,01,Fri,7,9,9.7,8
2017,12,02,Sat,9,8,9.8,10
2017,12,03,Sun,8,10,9.7,12
2017,12,04,Mon,10,12,9.1,9
2017,12,05,Tue,12,9,8.6,8
2017,12,06,Wed,9,8,8.7,8
2017,12,07,Thu,8,8,8.2,8
2017,12,08,Fri,8,8,8.6,5
2017,12,09,Sat,8,5,7.1,8
2017,12,10,Sun,5,8,7.3,9
2017,12,11,Mon,8,9,6.4,7
2017,12,12,Tue,9,7,6.2,6
2017,12,13,Wed,7,6,6.6,4
2017,12,14,Thu,6,4,6.6,3
2017,12,15,Fri,4,3,6.8,7
2017,12,16,Sat,3,7,7.4,5
2017,12,17,Sun,7,5,6.9,6
2017,12,18,Mon,5,6,7.1,8
2017,12,19,Tue,6,8,6.9,10
2017,12,20,Wed,8,10,6.1,11
2017,12,21,Thu,10,11,5.6,10
2017,12,22,Fri,11,10,6.7,11
2017,12,23,Sat,10,11,5.7,10
2017,12,24,Sun,11,10,5.6,11
2017,12,25,Mon,10,11,5.4,6
2017,12,26,Tue,11,6,6.6,11
2017,12,27,Wed,6,11,6.3,10
2017,12,28,Thu,11,10,5.7,9
2017,12,29,Fri,10,9,6.2,9
2017,12,30,Sat,9,9,6.6,10
2017,12,31,Sun,9,10,6.2,8
2018,01,01,Mon,10,8,5.9,9
2018,01,02,Tue,8,9,5.1,3
2018,01,03,Wed,9,3,4.9,2
2018,01,04,Thu,3,2,5.0,-2
2018,01,05,Fri,2,-2,3.4,-3
2018,01,06,Sat,-2,-3,2.2,-1
2018,01,07,Sun,-3,-1,4.6,1
2018,01,08,Mon,-1,1,3.2,-1
2018,01,09,Tue,1,-1,3.5,3
